Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
86,Ambient,NONE,R3,G-50,T90,0,15.78021454,16.7005715,17.41003355,17.90860072,18.35052734,18.73581343,19.08200329,19.38909691,19.64436617,19.84781105,20.05334218,20.26095955,20.47066316,20.6539838,20.81092146,20.96375996,21.11249931,21.2571395,21.39768053,21.53139468,21.65828195,21.77834233,21.89204481,21.99938939,22.10037607,22.19500484,22.28746348,22.37775198,22.46587035,22.55206976,22.63635019,22.71871167,22.79915417,22.87523338,22.94694929,23.01430189,23.08081229,23.14648047,23.21130644,23.2752902,23.33843175,23.40073109,23.46218822,23.52364535,23.58510247,23.6465596,23.70801673,23.76947386,23.83093098,23.89238811,23.95005863,24.00394254,24.05403984,24.10035054,24.14287462,24.1816121,24.21656297,24.25186922,24.28753086,24.32354789,24.3599203,24.3966481,24.43373128,24.47116985,24.5086914,24.54629594,24.58398345,24.62175396,24.65960744,24.69754391,24.73556336,24.7736658,24.81185121,24.85011961,24.8879381,24.92530667,24.96222533,24.99869408,25.03471291,25.07028182,25.10540083,25.13927065,25.1718913,25.20326277,25.23338506,25.26225817,25.28988211,25.31625687,25.3430423,25.37023841,25.3978452,25.42586266,25.45429079,25.4831296,25.51237909,25.54167838,25.57102748,25.6004264,25.62987513,25.65937366,25.68892201,25.71852017,25.74705433,25.77452449,25.80093066,25.82627282,25.85055099,25.87376516,25.89591534,25.91805143,25.94017345,25.9622814,25.98437527,26.00645506,26.02852077,26.05057241,26.07260997,26.09463346,26.11669409,26.13868043,26.16062964,26.1825417,26.20441663,26.22625441,26.24805505,26.26981855,26.29154491,26.31323413,26.33488621,26.356464,26.37841633,26.39961959,26.42044832,26.44090252,26.46098218,26.4806873,26.49964336,26.51833626,26.536766,26.55493258,26.572836,26.59047626,26.60785337,26.62496732,26.64181811,26.65851499,26.67505795,26.69144701,26.70768216,26.7237634,26.73969073,26.75546415,26.77108366,26.78675959,26.80249193,26.8182807,26.83412587,26.85002747,26.86598549,26.88199992,26.89815751,26.91445826,26.93090216,26.94748923,26.96421945,26.98109284,26.99810938,27.01526908,27.03257193,27.05001795,27.06760713,27.08533946,27.10321495,27.12093363,27.13849551,27.15590057,27.17314882,27.19024026,27.20717489,27.22395271,27.24057373,27.25703793,27.27334532,27.2894959,27.30548967,27.32132663,27.33700678,27.35253012,27.36789665,27.38310637,27.39815928,27.41305538,27.42779467
88,Ambient,NONE,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Ambient,SHMX,R3,G-50,T90,0,13.37489962,14.30825777,15.0472096,15.59175511,16.05541889,16.43820096,16.7825657,17.08851313,17.34772068,17.56018836,17.77357922,17.98789324,18.20313044,18.38972749,18.54768439,18.70304026,18.85579509,19.00594887,19.15350161,19.29912141,19.44280825,19.58456215,19.71897209,19.84603806,19.96576006,20.0781381,20.18799452,20.29532933,20.40014251,20.49836971,20.59001094,20.6750662,20.75353547,20.83417532,20.91698573,21.0019667,21.08573731,21.16829756,21.24964745,21.32978697,21.40871613,21.48643493,21.56294337,21.63945181,21.71596025,21.79246868,21.86897712,21.94548556,22.021994,22.09850243,22.17032954,22.23747532,22.29993976,22.35772288,22.41082466,22.45924512,22.50298424,22.54793247,22.5940898,22.64145623,22.69003176,22.7398164,22.79081014,22.84301299,22.89500926,22.94679896,22.99838209,23.04975865,23.10092864,23.15189206,23.20264891,23.25319918,23.30354289,23.35368002,23.4031255,23.45187931,23.49994147,23.54731197,23.59399082,23.639978,23.68527352,23.7294833,23.77260733,23.8146456,23.85559813,23.8954649,23.93424593,23.97194121,24.01033582,24.04942976,24.08922303,24.12971564,24.17090757,24.21279884,24.25538945,24.29817771,24.34116364,24.38434723,24.42772848,24.4713074,24.51508398,24.55905822,24.60158561,24.64266614,24.68229981,24.72048662,24.75722658,24.79251968,24.82636592,24.86043841,24.89473712,24.92926208,24.96401328,24.99899071,25.03419438,25.06962428,25.10528043,25.14116281,25.17705366,25.21292758,25.24879303,25.28465003,25.32049856,25.35633863,25.39217023,25.42799337,25.46380805,25.49961426,25.53541202,25.57119284,25.60747656,25.64275449,25.67752955,25.71180171,25.74557099,25.77883738,25.81109799,25.84293689,25.87435407,25.90534953,25.93592328,25.9660753,25.99580561,26.0251142,26.05400107,26.08258989,26.11088065,26.13887335,26.166568,26.19396459,26.22106313,26.24786361,26.27436603,26.30090111,26.32746885,26.35406925,26.3807023,26.40736801,26.43406638,26.4607974,26.48775255,26.51493183,26.54233524,26.56996278,26.59781444,26.62589023,26.65419014,26.68271419,26.71146236,26.74043466,26.76963109,26.79905164,26.82869632,26.8580128,26.88700108,26.91566116,26.94399304,26.97199672,26.99967219,27.02701947,27.05403855,27.08072942,27.1070921,27.13312657,27.15883284,27.18421092,27.20926079,27.23398246,27.25837593,27.2824412,27.30617827,27.32958714,27.3526678
92,Ambient,SHMX,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Ambient,WHCL,R3,G-50,T90,0,12.72458042,13.79332749,14.64214804,15.27104208,15.81968047,16.28806321,16.71843944,17.11080918,17.45240175,17.74321715,18.04087266,18.34536827,18.65670398,18.94173683,19.20046682,19.45756279,19.71302474,19.96685266,20.21904656,20.45558079,20.67645535,20.88167024,21.07776139,21.26472879,21.44257244,21.61129234,21.77108706,21.9219566,22.06390096,22.20236537,22.33734983,22.46885434,22.59687891,22.71942403,22.83648971,22.94807596,23.05610627,23.16058064,23.26149907,23.35886157,23.45266813,23.54291876,23.62961345,23.71630814,23.80300283,23.88969752,23.97639221,24.0630869,24.14978159,24.23647628,24.31700474,24.39136697,24.45956296,24.52159272,24.57745625,24.62715355,24.67068461,24.71425985,24.75787926,24.80154284,24.84525059,24.88900252,24.93279862,24.97663889,25.02031718,25.06383348,25.1071878,25.15038014,25.1934105,25.23627887,25.27898526,25.32152966,25.36391208,25.40613252,25.44712479,25.48688887,25.52542479,25.56273253,25.5988121,25.63366349,25.66728671,25.70018125,25.73234711,25.7637843,25.79449281,25.82447265,25.8537238,25.88224628,25.91102069,25.94004704,25.96932531,25.99885551,26.02863765,26.05867171,26.08895771,26.11895502,26.14866364,26.17808358,26.20721482,26.23605738,26.26461126,26.29287644,26.32030699,26.3469029,26.37266417,26.3975908,26.4216828,26.44494016,26.46736288,26.48972834,26.51203655,26.53428749,26.55648118,26.57861762,26.60069679,26.62271871,26.64468337,26.66659077,26.68843371,26.71040557,26.73244189,26.75454267,26.7767079,26.7989376,26.82123175,26.84359036,26.86601344,26.88850096,26.91105295,26.93373386,26.95643285,26.97909567,27.0017404,27.02436705,27.04697562,27.0695661,27.0921204,27.11427353,27.13602547,27.15737623,27.17832581,27.1988742,27.21902141,27.23876743,27.25811227,27.27739029,27.29660149,27.31574586,27.33482342,27.35383415,27.37277806,27.39165515,27.41046541,27.42930528,27.44817474,27.4670738,27.48600246,27.50496072,27.52394858,27.54296603,27.56193981,27.58086993,27.59975637,27.61859913,27.63739823,27.65615365,27.67486541,27.69353349,27.7121579,27.73073864,27.7492757,27.7677691,27.78621882,27.80454191,27.82273836,27.84080818,27.85875136,27.87656791,27.89425782,27.91182109,27.92925773,27.94656773,27.9637511,27.98080784,27.99773793,28.0145414,28.03121822,28.04776841,28.06419197,28.08048889,28.09665917,28.11270282,28.12861984
96,Ambient,WHCL,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Ambient,WHEA,R3,G-50,T90,0,12.2931735,13.47381339,14.40115738,15.07520547,15.65179736,16.13093305,16.56324608,16.94873645,17.27512477,17.54241103,17.81282179,18.08635706,18.36301685,18.61663228,18.84720337,19.07386761,19.296625,19.51547554,19.73041923,19.9304626,20.11560565,20.28584838,20.45069458,20.61014426,20.76419742,20.91285405,21.05562647,21.19251468,21.32351867,21.45208744,21.57822098,21.7019193,21.82318239,21.94160871,22.05719826,22.16995104,22.28003137,22.38743925,22.4921747,22.59423769,22.69362825,22.79034635,22.88439202,22.97843768,23.07248334,23.166529,23.26057467,23.35462033,23.44866599,23.54271165,23.63080967,23.71296004,23.78916276,23.85941784,23.92372526,23.98208505,24.03449718,24.08677661,24.13892332,24.19093733,24.24281862,24.2945672,24.34618308,24.39766624,24.44891063,24.49991626,24.55068311,24.60121119,24.6515005,24.70155105,24.75136282,24.80093582,24.85027005,24.89936551,24.94693536,24.99297961,25.03749824,25.08049126,25.12195867,25.16190047,25.20031666,25.23804777,25.2750938,25.31145476,25.34713064,25.38212144,25.41642717,25.45004782,25.48340509,25.51649898,25.54932949,25.58189662,25.61420037,25.64624074,25.67801774,25.70973828,25.74140236,25.77300999,25.80456116,25.83605587,25.86749413,25.89887594,25.9293111,25.95879962,25.9873415,26.01493673,26.04158533,26.06728728,26.09204259,26.1167685,26.141465,26.1661321,26.19076979,26.21537808,26.23995696,26.26450644,26.28902651,26.31351718,26.33794884,26.36249851,26.3871072,26.41177489,26.43650159,26.4612873,26.48613201,26.51103573,26.53599846,26.5610202,26.58610095,26.61129971,26.63633527,26.66169723,26.6872224,26.71291078,26.73876235,26.76477714,26.79111832,26.81690537,26.84213826,26.86681701,26.89094161,26.91451207,26.93752838,26.95999054,26.98189855,27.00377628,27.02562371,27.04744084,27.06922769,27.09098424,27.1127105,27.13440646,27.15607214,27.1774431,27.19851934,27.21930086,27.23978767,27.25997977,27.27987715,27.29947981,27.31928886,27.3393043,27.35952613,27.37995434,27.40058895,27.42142994,27.44247733,27.4637311,27.48519126,27.50685781,27.52873075,27.55081007,27.57309579,27.59517178,27.61703804,27.63869458,27.6601414,27.68137848,27.70240584,27.72322348,27.74383139,27.76422957,27.78441803,27.80439676,27.82416577,27.84372505,27.86307461,27.88221444,27.90114454,27.91986492,27.93837557,27.9566765,27.9747677
100,Ambient,WHEA,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Drought,CLOV,R3,G-50,T90,0,11.34143826,12.34791067,13.16220319,13.78431582,14.31400763,14.75127863,15.14806261,15.50435957,15.81688926,16.08565166,16.35660642,16.62975354,16.90509302,17.15421089,17.37710713,17.59779562,17.81627636,18.03254933,18.24661455,18.44866425,18.63869843,18.81671709,18.98610858,19.14687291,19.29901008,19.44252008,19.57977382,19.71077129,19.83551251,19.95589252,20.07191132,20.18356891,20.2908653,20.38423407,20.46367522,20.52918875,20.59717532,20.66763491,20.74056753,20.81597318,20.89385185,20.97420355,21.05702828,21.13985301,21.22267774,21.30550247,21.3883272,21.47115193,21.55397666,21.63680139,21.71514274,21.78900071,21.85837529,21.92326649,21.9836743,22.03959874,22.09103979,22.14322155,22.19614402,22.24980719,22.30421107,22.35935567,22.41524097,22.47186697,22.52833486,22.58464463,22.64079629,22.69678982,22.75262524,22.80830254,22.86382172,22.91918278,22.97438572,23.02943055,23.08295596,23.13496196,23.18544855,23.23441573,23.28186349,23.32779185,23.37220079,23.41593148,23.45898393,23.50135813,23.54305409,23.5840718,23.62441126,23.66407248,23.70395138,23.74404797,23.78436225,23.82489422,23.86564387,23.90661121,23.94779624,23.98829626,24.02811127,24.06724128,24.10568628,24.14344628,24.18052127,24.21691125,24.25232218,24.28675406,24.32020687,24.35268063,24.38417534,24.41469099,24.44422759,24.47346554,24.50240485,24.53104552,24.55938754,24.58743093,24.61517567,24.64262177,24.66976923,24.69661804,24.72341063,24.75031567,24.77727695,24.80429445,24.83136818,24.85849814,24.88568433,24.91292675,24.9402254,24.96758028,24.99499139,25.02251495,25.05030386,25.07756208,25.10455495,25.13128248,25.15774466,25.18394149,25.20960762,25.23499432,25.26010156,25.28492937,25.30947772,25.33374663,25.3577361,25.38144612,25.4048767,25.42814584,25.45125354,25.4741998,25.49698462,25.519608,25.54206995,25.56437045,25.58650952,25.60864314,25.63077131,25.65289403,25.67501131,25.69712314,25.71922952,25.74133046,25.76330136,25.78514224,25.80685309,25.82843391,25.8498847,25.87120547,25.8923962,25.9134569,25.93438758,25.95518823,25.97585885,25.99639944,26.01681,26.03706508,26.05716468,26.0771088,26.09689744,26.11653061,26.13600829,26.15533049,26.17449722,26.19350846,26.21236423,26.23106452,26.24960932,26.26799865,26.2862325,26.30431087,26.32223376,26.34000117,26.3576131,26.37506955,26.39237052
104,Drought,CLOV,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Drought,NONE,R3,G-50,T90,0,12.61706809,13.38207031,13.99554462,14.45749104,14.8692571,15.23084279,15.55362606,15.8376069,16.07982842,16.28029064,16.48306862,16.68816236,16.89557187,17.07799027,17.23541757,17.39192745,17.54751992,17.70219497,17.85595262,18.00023766,18.13505011,18.26038996,18.37984334,18.49341024,18.60109067,18.70288462,18.79917129,18.88995069,18.9752228,19.05955429,19.14294517,19.22539543,19.30690507,19.38642635,19.46395927,19.53950383,19.61289563,19.68413468,19.75322098,19.82015453,19.88493532,19.94756336,20.00803865,20.06851393,20.12898922,20.18946451,20.2499398,20.31041508,20.37089037,20.43136566,20.48802628,20.54087224,20.58990354,20.63512017,20.67652214,20.71410945,20.74788209,20.78214955,20.81691182,20.85216891,20.88792081,20.92416753,20.96090906,20.99814541,21.03588729,21.0741347,21.11288763,21.15214609,21.19191008,21.2321796,21.27295464,21.31423522,21.35602132,21.39831295,21.4393521,21.47913879,21.517673,21.55495473,21.59098399,21.62576078,21.6592851,21.692495,21.72539048,21.75797156,21.79023822,21.82219046,21.85382829,21.88515171,21.91670924,21.94850087,21.98052662,22.01278648,22.04528045,22.07800853,22.11097073,22.1436333,22.17599625,22.20805957,22.23982328,22.27128737,22.30245184,22.33331668,22.3633794,22.39263998,22.42109844,22.44875477,22.47560896,22.50166103,22.52691096,22.55159137,22.57570223,22.59924357,22.62221537,22.64461764,22.66645037,22.68771357,22.70840724,22.72853138,22.74829497,22.76877964,22.78962486,22.81083063,22.83239693,22.85432378,22.87661117,22.89925911,22.92226759,22.94563661,22.96936617,22.99381682,23.01849676,23.04271812,23.06671019,23.09047296,23.11400643,23.13731062,23.16015621,23.18273718,23.20505353,23.22710525,23.24889234,23.2704148,23.29167264,23.31266585,23.33339444,23.35404337,23.37461265,23.39510227,23.41551223,23.43584254,23.4560932,23.4762642,23.49635554,23.51645831,23.53657251,23.55669813,23.57683517,23.59698364,23.61714354,23.63731486,23.65733228,23.6771958,23.69690542,23.71646114,23.73586295,23.75511087,23.77420488,23.79314499,23.81193121,23.83056352,23.84904193,23.86736643,23.88553704,23.9033301,23.9207456,23.93778355,23.95444395,23.97072679,23.98663208,24.00215982,24.01731001,24.03208265,24.04647773,24.06049526,24.07413524,24.08739766,24.10028253,24.11278985,24.12491962,24.13667183,24.1480465,24.15904361,24.16966316
108,Drought,NONE,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Drought,SHMX,R3,G-50,T90,0,12.0873856,13.10191894,13.91266006,14.51960893,15.04974029,15.50305414,15.91292637,16.27935698,16.58908491,16.84211015,17.10532387,17.37872608,17.66231679,17.92009128,18.15204955,18.38186776,18.60954592,18.83508403,19.05848207,19.2679499,19.4634875,19.64509489,19.81833233,19.98319983,20.13969739,20.28782501,20.42852072,20.56178453,20.68761643,20.810059,20.92911222,21.0447761,21.15705064,21.26388281,21.36527263,21.46122009,21.55531172,21.64754752,21.73792749,21.82645164,21.91311996,21.99793245,22.08088912,22.16384578,22.24680245,22.32975912,22.41271578,22.49567245,22.57862911,22.66158578,22.73964165,22.81279673,22.88105101,22.9444045,23.0028572,23.0564091,23.10506021,23.15427905,23.20406563,23.25441994,23.30534198,23.35683176,23.40888927,23.46151452,23.51431611,23.56729405,23.62044834,23.67377897,23.72728594,23.78096927,23.83482894,23.88886495,23.94307731,23.99746602,24.05054073,24.10230144,24.15274815,24.20188085,24.24969956,24.29620427,24.34139498,24.38591197,24.42975526,24.47292484,24.5154207,24.55724286,24.5983913,24.63886604,24.67980564,24.7212101,24.76307944,24.80541363,24.84821269,24.89147662,24.93520541,24.97853093,25.02145317,25.06397214,25.10608784,25.14780026,25.18910941,25.23001529,25.26955415,25.307726,25.34453084,25.37996867,25.41403949,25.44674329,25.47808009,25.509276,25.54033102,25.57124517,25.60201843,25.63265081,25.6631423,25.69349292,25.72370265,25.75377149,25.78396028,25.81390919,25.84373816,25.87344721,25.90303631,25.93250548,25.96185472,25.99108402,26.02019338,26.04918282,26.07805231,26.10668194,26.13505012,26.16394119,26.19309369,26.22250765,26.25218304,26.28211987,26.31257959,26.34260565,26.37219806,26.40135682,26.43008192,26.45837336,26.48623115,26.51365528,26.54064576,26.56742358,26.59398875,26.62034126,26.64648111,26.67240831,26.69812285,26.72362473,26.74891396,26.77433983,26.79990234,26.8256015,26.8514373,26.87740975,26.90351885,26.92976458,26.95596039,26.98210625,27.00820218,27.03424817,27.06024422,27.08619034,27.11208652,27.13793276,27.16372906,27.18947543,27.21517186,27.24081836,27.26641492,27.2918,27.3169736,27.34193572,27.36668636,27.39122552,27.4155532,27.43966941,27.46357413,27.48726738,27.51074914,27.53401943,27.55707824,27.57992557,27.60256142,27.62498579,27.64719868,27.66920009,27.69099003,27.71256848,27.73393546
112,Drought,SHMX,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Drought,WHCL,R3,G-50,T90,0,11.22203293,12.42626007,13.3907283,14.11543762,14.73639202,15.2535915,15.72075265,16.13787548,16.49797255,16.80104387,17.09939526,17.39302672,17.68193826,17.93786116,18.16079543,18.37792566,18.58925183,18.79477396,18.99449204,19.18290295,19.36000669,19.52580325,19.68665748,19.84256938,19.99353895,20.13956619,20.28270916,20.42296785,20.56034228,20.69516649,20.82744051,20.95716431,21.08433792,21.21086326,21.33674034,21.46196916,21.58493297,21.70563177,21.82406555,21.94023431,22.05413807,22.1657768,22.27515053,22.38452425,22.49389798,22.6032717,22.71264543,22.82201915,22.93139287,23.0407666,23.14255403,23.23675517,23.32337002,23.40239858,23.47384084,23.53769682,23.5939665,23.65050237,23.70730442,23.76437265,23.82170707,23.87930768,23.93717447,23.99530744,24.05268556,24.10930884,24.16517727,24.22029085,24.27464958,24.32825347,24.3811025,24.43319669,24.48453603,24.53512052,24.58400425,24.63118724,24.67666946,24.72045094,24.76253166,24.80291162,24.84159083,24.87938432,24.91629208,24.95231413,24.98745045,25.02170104,25.05506592,25.08754507,25.11989691,25.15212145,25.18421868,25.2161886,25.24803122,25.27974653,25.31133453,25.34236775,25.3728462,25.40276987,25.43213877,25.46095289,25.48921224,25.51691681,25.5440435,25.57059232,25.59656327,25.62195634,25.64677154,25.67100886,25.69466831,25.71811096,25.74133682,25.76434588,25.78713814,25.80971361,25.83207228,25.85421416,25.87613924,25.89784752,25.91964896,25.94126409,25.96278606,25.98421488,26.00555054,26.02679305,26.0479424,26.0689986,26.08996164,26.11083153,26.13160826,26.15219869,26.17296596,26.19337953,26.21361625,26.23367612,26.25355914,26.2732653,26.29261776,26.31192118,26.33117556,26.3503809,26.36953719,26.38864445,26.40770267,26.42671185,26.44567198,26.46422181,26.48236133,26.50009053,26.51740943,26.53431801,26.55081629,26.56690425,26.5825819,26.5983991,26.61435584,26.63045212,26.64668795,26.66306332,26.67957823,26.69623269,26.71296876,26.72978643,26.74668571,26.76366661,26.78072911,26.79787322,26.81509894,26.83240626,26.8497952,26.86726574,26.8848179,26.90245166,26.92016703,26.93759254,26.95472818,26.97157396,26.98812988,27.00439593,27.02037212,27.03605845,27.05145492,27.06656152,27.08137825,27.09590513,27.11014214,27.12408929,27.13774657,27.151114,27.16419155,27.17697925,27.18947708,27.20168505,27.21360315
116,Drought,WHCL,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
