Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
86,Ambient,NONE,R3,G-50,T90,0,15.78021454,0.920356953,0.709462058,0.498567163,0.441926627,0.385286091,0.346189857,0.307093623,0.255269254,0.203444885,0.205531127,0.20761737,0.209703612,0.183320636,0.156937659,0.152838503,0.148739347,0.144640191,0.140541035,0.133714151,0.126887266,0.120060381,0.113702479,0.107344578,0.100986676,0.094628775,0.092458639,0.090288504,0.088118369,0.086199403,0.084280438,0.082361472,0.080442507,0.076079207,0.071715906,0.067352606,0.066510395,0.065668184,0.064825972,0.063983761,0.06314155,0.062299339,0.061457127,0.061457127,0.061457127,0.061457127,0.061457127,0.061457127,0.061457127,0.061457127,0.057670519,0.053883911,0.050097302,0.046310694,0.042524086,0.038737477,0.034950869,0.035306255,0.03566164,0.036017026,0.036372412,0.036727797,0.037083183,0.037438569,0.037521552,0.037604535,0.037687518,0.037770502,0.037853485,0.037936468,0.038019451,0.038102435,0.038185418,0.038268401,0.037818487,0.037368573,0.036918659,0.036468744,0.03601883,0.035568916,0.035119002,0.033869825,0.032620647,0.03137147,0.030122292,0.028873115,0.027623937,0.02637476,0.026785434,0.027196109,0.027606784,0.028017459,0.028428134,0.028838809,0.029249484,0.029299295,0.029349105,0.029398916,0.029448726,0.029498537,0.029548347,0.029598158,0.02853416,0.027470162,0.026406164,0.025342167,0.024278169,0.023214171,0.022150173,0.022136097,0.022122021,0.022107944,0.022093868,0.022079792,0.022065715,0.022051639,0.022037563,0.022023487,0.022060627,0.021986346,0.021949205,0.021912064,0.021874923,0.021837782,0.021800641,0.0217635,0.02172636,0.021689219,0.021652078,0.021577796,0.02195233,0.021203262,0.020828728,0.020454194,0.020079659,0.019705125,0.018956057,0.018692898,0.01842974,0.018166581,0.017903423,0.017640264,0.017377106,0.017113947,0.016850789,0.016696879,0.016542969,0.016389059,0.016235149,0.016081239,0.01592733,0.01577342,0.01561951,0.015675927,0.015732345,0.015788762,0.015845179,0.015901597,0.015958014,0.016014432,0.01615759,0.016300749,0.016443907,0.016587066,0.016730224,0.016873383,0.017016541,0.0171597,0.017302858,0.017446017,0.017589175,0.017732334,0.017875492,0.017718682,0.017561872,0.017405062,0.017248252,0.017091442,0.016934631,0.016777821,0.016621011,0.016464201,0.016307391,0.016150581,0.015993771,0.01583696,0.01568015,0.01552334,0.01536653,0.01520972,0.01505291,0.0148961,0.014739289
88,Ambient,NONE,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Ambient,SHMX,R3,G-50,T90,0,13.37489962,0.933358152,0.73895183,0.544545508,0.463663787,0.382782066,0.344364744,0.305947423,0.259207553,0.212467683,0.213390854,0.214314025,0.215237197,0.186597051,0.157956906,0.155355866,0.152754825,0.150153784,0.147552744,0.145619795,0.143686847,0.141753898,0.134409934,0.12706597,0.119722005,0.112378041,0.109856421,0.107334802,0.104813182,0.098227206,0.09164123,0.085055253,0.078469277,0.080639843,0.082810408,0.084980974,0.083770611,0.082560249,0.081349887,0.080139525,0.078929162,0.0777188,0.076508438,0.076508438,0.076508438,0.076508438,0.076508438,0.076508438,0.076508438,0.076508438,0.071827107,0.067145776,0.062464446,0.057783115,0.053101784,0.048420454,0.043739123,0.044948226,0.046157329,0.047366432,0.048575535,0.049784638,0.050993741,0.052202844,0.051996273,0.051789702,0.051583131,0.05137656,0.051169989,0.050963418,0.050756847,0.050550276,0.050343705,0.050137134,0.049445475,0.048753817,0.048062159,0.0473705,0.046678842,0.045987184,0.045295526,0.044209776,0.043124026,0.042038276,0.040952526,0.039866776,0.038781026,0.037695276,0.038394609,0.039093941,0.039793273,0.040492605,0.041191938,0.04189127,0.042590602,0.042788265,0.042985928,0.043183591,0.043381254,0.043578917,0.04377658,0.043974243,0.042527386,0.041080529,0.039633672,0.038186815,0.036739957,0.0352931,0.033846243,0.034072481,0.034298719,0.034524956,0.034751194,0.034977432,0.03520367,0.035429907,0.035656145,0.035882383,0.035890846,0.03587392,0.035865457,0.035856994,0.035848531,0.035840067,0.035831604,0.035823141,0.035814678,0.035806215,0.035797752,0.035780826,0.036283713,0.035277939,0.034775052,0.034272165,0.033769277,0.03326639,0.032260616,0.031838898,0.03141718,0.030995462,0.030573744,0.030152026,0.029730307,0.029308589,0.028886871,0.028588815,0.028290759,0.027992704,0.027694648,0.027396592,0.027098536,0.02680048,0.026502424,0.026535081,0.026567739,0.026600396,0.026633053,0.02666571,0.026698368,0.026731025,0.026955152,0.02717928,0.027403407,0.027627535,0.027851662,0.028075789,0.028299917,0.028524044,0.028748172,0.028972299,0.029196426,0.029420554,0.029644681,0.029316481,0.02898828,0.028660079,0.028331879,0.028003678,0.027675477,0.027347277,0.027019076,0.026690875,0.026362675,0.026034474,0.025706273,0.025378073,0.025049872,0.024721671,0.02439347,0.02406527,0.023737069,0.023408868,0.023080668
92,Ambient,SHMX,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Ambient,WHCL,R3,G-50,T90,0,12.72458042,1.068747067,0.848820553,0.62889404,0.548638388,0.468382736,0.430376238,0.392369739,0.34159257,0.2908154,0.297655505,0.30449561,0.311335715,0.285032852,0.25872999,0.257095967,0.255461945,0.253827922,0.252193899,0.236534231,0.220874563,0.205214894,0.196091146,0.186967397,0.177843649,0.1687199,0.15979472,0.15086954,0.141944361,0.138464411,0.134984462,0.131504513,0.128024564,0.122545124,0.117065684,0.111586244,0.108030308,0.104474371,0.100918435,0.097362499,0.093806563,0.090250627,0.08669469,0.08669469,0.08669469,0.08669469,0.08669469,0.08669469,0.08669469,0.08669469,0.080528458,0.074362226,0.068195993,0.062029761,0.055863529,0.049697297,0.043531064,0.043575237,0.043619409,0.043663582,0.043707754,0.043751927,0.043796099,0.043840271,0.043678288,0.043516305,0.043354321,0.043192338,0.043030355,0.042868371,0.042706388,0.042544405,0.042382421,0.042220438,0.040992264,0.039764089,0.038535915,0.037307741,0.036079567,0.034851392,0.033623218,0.032894541,0.032165864,0.031437187,0.030708511,0.029979834,0.029251157,0.02852248,0.028774411,0.029026342,0.029278273,0.029530204,0.029782135,0.030034066,0.030285997,0.02999731,0.029708622,0.029419935,0.029131247,0.02884256,0.028553872,0.028265184,0.027430547,0.026595909,0.025761271,0.024926634,0.024091996,0.023257358,0.022422721,0.022365463,0.022308205,0.022250948,0.02219369,0.022136432,0.022079175,0.022021917,0.021964659,0.021907402,0.021842943,0.02197186,0.022036319,0.022100778,0.022165236,0.022229695,0.022294153,0.022358612,0.022423071,0.022487529,0.022551988,0.022680905,0.02269899,0.02266282,0.022644735,0.02262665,0.022608565,0.022590479,0.022554309,0.022153126,0.021751942,0.021350759,0.020949575,0.020548391,0.020147208,0.019746024,0.019344841,0.019278019,0.019211197,0.019144376,0.019077554,0.019010732,0.01894391,0.018877089,0.018810267,0.018839865,0.018869463,0.018899061,0.01892866,0.018958258,0.018987856,0.019017454,0.018973783,0.018930111,0.018886439,0.018842768,0.018799096,0.018755425,0.018711753,0.018668081,0.01862441,0.018580738,0.018537067,0.018493395,0.018449723,0.018323088,0.018196452,0.018069817,0.017943181,0.017816546,0.01768991,0.017563275,0.017436639,0.017310004,0.017183369,0.017056733,0.016930098,0.016803462,0.016676827,0.016550191,0.016423556,0.01629692,0.016170285,0.016043649,0.015917014
96,Ambient,WHCL,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Ambient,WHEA,R3,G-50,T90,0,12.2931735,1.180639888,0.927343987,0.674048087,0.57659189,0.479135693,0.432313033,0.385490372,0.326388315,0.267286258,0.270410766,0.273535273,0.276659781,0.253615435,0.230571089,0.226664239,0.22275739,0.21885054,0.214943691,0.20004337,0.185143049,0.170242728,0.164846204,0.15944968,0.154053157,0.148656633,0.14277242,0.136888208,0.131003995,0.128568769,0.126133543,0.123698316,0.12126309,0.118426319,0.115589548,0.112752777,0.110080332,0.107407887,0.104735442,0.102062997,0.099390552,0.096718107,0.094045662,0.094045662,0.094045662,0.094045662,0.094045662,0.094045662,0.094045662,0.094045662,0.088098016,0.082150369,0.076202722,0.070255075,0.064307429,0.058359782,0.052412135,0.052279425,0.052146715,0.052014004,0.051881294,0.051748584,0.051615874,0.051483163,0.051244393,0.051005623,0.050766853,0.050528083,0.050289312,0.050050542,0.049811772,0.049573002,0.049334232,0.049095461,0.047569851,0.046044241,0.044518631,0.04299302,0.04146741,0.0399418,0.03841619,0.037731112,0.037046035,0.036360958,0.03567588,0.034990803,0.034305726,0.033620648,0.033357269,0.03309389,0.032830511,0.032567131,0.032303752,0.032040373,0.031776994,0.031720538,0.031664082,0.031607627,0.031551171,0.031494716,0.03143826,0.031381804,0.030435162,0.02948852,0.028541879,0.027595237,0.026648595,0.025701953,0.024755311,0.024725906,0.024696502,0.024667097,0.024637692,0.024608287,0.024578882,0.024549478,0.024520073,0.024490668,0.02443166,0.024549676,0.024608684,0.024667692,0.024726699,0.024785707,0.024844715,0.024903723,0.024962731,0.025021738,0.025080746,0.025198762,0.025035558,0.025361966,0.02552517,0.025688373,0.025851577,0.026014781,0.026341189,0.025787042,0.025232896,0.024678749,0.024124602,0.023570455,0.023016308,0.022462162,0.021908015,0.021877722,0.02184743,0.021817137,0.021786844,0.021756552,0.021726259,0.021695966,0.021665674,0.021370958,0.021076242,0.020781526,0.02048681,0.020192094,0.019897378,0.019602662,0.019809051,0.02001544,0.020221828,0.020428217,0.020634606,0.020840995,0.021047383,0.021253772,0.021460161,0.021666549,0.021872938,0.022079327,0.022285716,0.02207599,0.021866264,0.021656538,0.021446813,0.021237087,0.021027361,0.020817636,0.02060791,0.020398184,0.020188458,0.019978733,0.019769007,0.019559281,0.019349555,0.01913983,0.018930104,0.018720378,0.018510653,0.018300927,0.018091201
100,Ambient,WHEA,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Drought,CLOV,R3,G-50,T90,0,11.34143826,1.006472411,0.81429252,0.622112629,0.529691815,0.437271,0.39678398,0.35629696,0.312529682,0.268762403,0.270954762,0.273147121,0.27533948,0.249117864,0.222896248,0.22068849,0.218480732,0.216272974,0.214065216,0.202049698,0.19003418,0.178018662,0.169391496,0.160764331,0.152137165,0.14351,0.137253738,0.130997477,0.124741216,0.120380008,0.116018801,0.111657593,0.107296385,0.093368769,0.079441152,0.065513536,0.067986564,0.070459591,0.072932619,0.075405647,0.077878675,0.080351702,0.08282473,0.08282473,0.08282473,0.08282473,0.08282473,0.08282473,0.08282473,0.08282473,0.078341347,0.073857965,0.069374582,0.064891199,0.060407817,0.055924434,0.051441051,0.052181759,0.052922467,0.053663175,0.054403883,0.055144591,0.055885299,0.056626007,0.056467889,0.056309771,0.056151653,0.055993535,0.055835417,0.055677298,0.05551918,0.055361062,0.055202944,0.055044826,0.053525414,0.052006001,0.050486589,0.048967177,0.047447765,0.045928353,0.044408941,0.043730694,0.043052448,0.042374202,0.041695956,0.04101771,0.040339463,0.039661217,0.039878904,0.040096591,0.040314278,0.040531965,0.040749652,0.040967339,0.041185027,0.040500021,0.039815015,0.039130009,0.038445003,0.037759997,0.037074991,0.036389985,0.035410929,0.034431873,0.033452818,0.032473762,0.031494706,0.030515651,0.029536595,0.029237953,0.028939311,0.028640668,0.028342026,0.028043384,0.027744742,0.0274461,0.027147457,0.026848815,0.026792586,0.026905044,0.026961274,0.027017503,0.027073732,0.027129961,0.02718619,0.02724242,0.027298649,0.027354878,0.027411107,0.027523566,0.027788912,0.027258219,0.026992872,0.026727525,0.026462178,0.026196831,0.025666137,0.025386692,0.025107247,0.024827802,0.024548357,0.024268912,0.023989467,0.023710022,0.023430577,0.023269138,0.023107699,0.02294626,0.022784821,0.022623382,0.022461943,0.022300504,0.022139065,0.022133618,0.022128171,0.022122724,0.022117277,0.02211183,0.022106383,0.022100936,0.021970907,0.021840878,0.021710849,0.02158082,0.021450792,0.021320763,0.021190734,0.021060705,0.020930676,0.020800647,0.020670618,0.020540589,0.02041056,0.020255081,0.020099601,0.019944122,0.019788643,0.019633163,0.019477684,0.019322204,0.019166725,0.019011245,0.018855766,0.018700286,0.018544807,0.018389327,0.018233848,0.018078369,0.017922889,0.01776741,0.01761193,0.017456451,0.017300971
104,Drought,CLOV,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Drought,NONE,R3,G-50,T90,0,12.61706809,0.765002212,0.613474316,0.46194642,0.411766057,0.361585694,0.322783266,0.283980838,0.242221526,0.200462214,0.20277798,0.205093745,0.207409511,0.182418402,0.157427293,0.156509881,0.155592469,0.154675057,0.153757645,0.144285046,0.134812448,0.12533985,0.119453376,0.113566902,0.107680428,0.101793954,0.096286673,0.090779392,0.085272112,0.084331494,0.083390877,0.082450259,0.081509642,0.07952128,0.077532919,0.075544558,0.073391805,0.071239052,0.069086299,0.066933546,0.064780793,0.06262804,0.060475287,0.060475287,0.060475287,0.060475287,0.060475287,0.060475287,0.060475287,0.060475287,0.056660624,0.05284596,0.049031297,0.045216633,0.041401969,0.037587306,0.033772642,0.034267458,0.034762273,0.035257088,0.035751904,0.036246719,0.036741534,0.037236349,0.037741877,0.038247405,0.038752933,0.039258461,0.039763989,0.040269518,0.040775046,0.041280574,0.041786102,0.04229163,0.041039156,0.039786683,0.038534209,0.037281736,0.036029262,0.034776789,0.033524315,0.033209901,0.032895487,0.032581073,0.032266659,0.031952245,0.031637831,0.031323417,0.031557527,0.031791638,0.032025749,0.032259859,0.03249397,0.032728081,0.032962191,0.032662571,0.03236295,0.032063329,0.031763708,0.031464087,0.031164467,0.030864846,0.030062716,0.029260586,0.028458456,0.027656326,0.026854196,0.026052066,0.025249936,0.024680402,0.024110869,0.023541335,0.022971802,0.022402268,0.021832734,0.021263201,0.020693667,0.020124134,0.019763591,0.020484677,0.02084522,0.021205763,0.021566306,0.021926849,0.022287392,0.022647935,0.023008478,0.023369021,0.023729564,0.02445065,0.024679943,0.024221357,0.023992064,0.02376277,0.023533477,0.023304184,0.022845597,0.022580971,0.022316344,0.022051718,0.021787092,0.021522465,0.021257839,0.020993212,0.020728586,0.020648931,0.020569276,0.020489621,0.020409965,0.02033031,0.020250655,0.020171,0.020091345,0.02010277,0.020114195,0.02012562,0.020137046,0.020148471,0.020159896,0.020171321,0.02001742,0.019863519,0.019709618,0.019555717,0.019401816,0.019247915,0.019094014,0.018940113,0.018786212,0.018632311,0.01847841,0.018324509,0.018170608,0.017793055,0.017415503,0.01703795,0.016660398,0.016282845,0.015905292,0.01552774,0.015150187,0.014772635,0.014395082,0.01401753,0.013639977,0.013262425,0.012884872,0.01250732,0.012129767,0.011752214,0.011374662,0.010997109,0.010619557
108,Drought,NONE,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Drought,SHMX,R3,G-50,T90,0,12.0873856,1.014533344,0.810741112,0.606948879,0.53013136,0.453313842,0.40987223,0.366430618,0.309727926,0.253025235,0.263213724,0.273402214,0.283590704,0.257774488,0.231958273,0.229818216,0.227678159,0.225538102,0.223398046,0.209467825,0.195537605,0.181607384,0.173237443,0.164867501,0.15649756,0.148127618,0.140695713,0.133263808,0.125831903,0.122442562,0.119053221,0.11566388,0.112274539,0.106832178,0.101389817,0.095947456,0.094091629,0.092235802,0.090379975,0.088524147,0.08666832,0.084812493,0.082956666,0.082956666,0.082956666,0.082956666,0.082956666,0.082956666,0.082956666,0.082956666,0.078055872,0.073155078,0.068254284,0.06335349,0.058452696,0.053551902,0.048651108,0.049218842,0.049786576,0.05035431,0.050922044,0.051489778,0.052057512,0.052625246,0.052801592,0.052977939,0.053154285,0.053330631,0.053506977,0.053683323,0.05385967,0.054036016,0.054212362,0.054388708,0.053074708,0.051760708,0.050446708,0.049132708,0.047818707,0.046504707,0.045190707,0.044516997,0.043843287,0.043169576,0.042495866,0.041822156,0.041148446,0.040474735,0.040939601,0.041404466,0.041869331,0.042334196,0.042799061,0.043263926,0.043728791,0.043325517,0.042922244,0.04251897,0.042115697,0.041712423,0.04130915,0.040905876,0.039538864,0.038171852,0.036804841,0.035437829,0.034070817,0.032703805,0.031336793,0.03119591,0.031055027,0.030914144,0.030773261,0.030632378,0.030491496,0.030350613,0.03020973,0.030068847,0.030188782,0.029948912,0.029828976,0.029709041,0.029589106,0.029469171,0.029349236,0.029229301,0.029109366,0.028989431,0.028869495,0.028629625,0.028368183,0.028891067,0.029152509,0.029413951,0.029675393,0.029936834,0.030459718,0.030026063,0.029592409,0.029158754,0.028725099,0.028291444,0.027857789,0.027424134,0.026990479,0.026777823,0.026565166,0.026352509,0.026139853,0.025927196,0.025714539,0.025501882,0.025289226,0.02542587,0.025562515,0.02569916,0.025835804,0.025972449,0.026109093,0.026245738,0.026195801,0.026145864,0.026095927,0.02604599,0.025996053,0.025946116,0.025896179,0.025846243,0.025796306,0.025746369,0.025696432,0.025646495,0.025596558,0.025385079,0.0251736,0.024962121,0.024750641,0.024539162,0.024327683,0.024116204,0.023904725,0.023693246,0.023481767,0.023270287,0.023058808,0.022847329,0.02263585,0.022424371,0.022212892,0.022001413,0.021789933,0.021578454,0.021366975
112,Drought,SHMX,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Drought,WHCL,R3,G-50,T90,0,11.22203293,1.204227134,0.964468228,0.724709323,0.6209544,0.517199478,0.467161154,0.41712283,0.360097073,0.303071316,0.298351389,0.293631462,0.288911536,0.255922903,0.222934271,0.217130224,0.211326177,0.20552213,0.199718083,0.188410909,0.177103735,0.165796561,0.160854231,0.1559119,0.15096957,0.14602724,0.143142967,0.140258695,0.137374423,0.134824218,0.132274013,0.129723807,0.127173602,0.126525342,0.125877082,0.125228823,0.122963809,0.120698794,0.11843378,0.116168766,0.113903752,0.111638738,0.109373724,0.109373724,0.109373724,0.109373724,0.109373724,0.109373724,0.109373724,0.109373724,0.101787433,0.094201141,0.086614849,0.079028557,0.071442266,0.063855974,0.056269682,0.056535867,0.056802051,0.057068235,0.05733442,0.057600604,0.057866789,0.058132973,0.057378125,0.056623277,0.055868428,0.05511358,0.054358732,0.053603884,0.052849035,0.052094187,0.051339339,0.050584491,0.048883736,0.047182982,0.045482228,0.043781473,0.042080719,0.040379965,0.038679211,0.037793488,0.036907765,0.036022042,0.03513632,0.034250597,0.033364874,0.032479152,0.032351844,0.032224537,0.03209723,0.031969923,0.031842615,0.031715308,0.031588001,0.031033225,0.030478449,0.029923673,0.029368897,0.028814121,0.028259345,0.027704569,0.027126695,0.026548821,0.025970946,0.025393072,0.024815198,0.024237323,0.023659449,0.023442653,0.023225857,0.02300906,0.022792264,0.022575468,0.022358672,0.022141875,0.021925079,0.021708283,0.021801438,0.021615128,0.021521973,0.021428818,0.021335663,0.021242508,0.021149353,0.021056198,0.020963043,0.020869888,0.020776733,0.020590424,0.020767276,0.020413572,0.02023672,0.020059868,0.019883016,0.019706164,0.01935246,0.019303419,0.019254379,0.019205339,0.019156298,0.019107258,0.019058218,0.019009177,0.018960137,0.018549827,0.018139516,0.017729206,0.017318895,0.016908585,0.016498274,0.016087964,0.015677653,0.015817197,0.01595674,0.016096283,0.016235827,0.01637537,0.016514914,0.016654457,0.016736066,0.016817674,0.016899283,0.016980892,0.017062501,0.017144109,0.017225718,0.017307327,0.017388936,0.017470544,0.017552153,0.017633762,0.017715371,0.017425507,0.017135644,0.016845781,0.016555918,0.016266054,0.015976191,0.015686328,0.015396464,0.015106601,0.014816738,0.014526875,0.014237011,0.013947148,0.013657285,0.013367422,0.013077558,0.012787695,0.012497832,0.012207968,0.011918105
116,Drought,WHCL,R3,G-00,T90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
