Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,Initial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
82,control,CLOV,R3,G-50,T90,15240,0,20.7918332,36.72742161,51.95731768,66.48152142,81.72976052,97.70203499,114.1966792,131.2136931,145.3599528,156.6354581,168.4391771,180.7711099,193.6312563,205.7314887,217.0718071,228.3443978,239.5492607,250.686396,261.7558035,272.5667633,283.1192756,293.4133401,303.5527229,313.5374239,323.3674431,333.0427805,342.6862683,352.2979065,361.8776951,371.4850288,381.1199077,390.7823317,400.4723009,410.102717,419.67358,429.1848901,438.707473,448.2413288,457.7864574,467.3428589,476.9105333,486.4894805,496.0797006,505.3722747,514.3672028,523.0644849,531.4641209,539.566111,547.370455,554.877153,562.2014233,569.3432658,576.3026805,583.0796674,589.6742266,596.086358,602.3160617,608.6196967,614.9972631,621.4487609,627.9741901,634.5735506,641.2468426,647.9940659,654.6786842,661.3006974,667.8601056,674.3569087,680.7911068,687.1626998,693.4716878,699.7180707,705.9018486,712.0230215,718.1056393,724.1497021,730.1552098,736.1221626,742.0505603,747.9404031,753.7916908,759.4959957,765.0533179,770.4636573,775.7270139,780.8433878,785.8127789,790.6351872,795.5313043,800.5011302,805.5446648,810.6619082,815.8528604,821.1175214,826.4558912,831.8167083,837.1999729,842.6056849,848.0338443,853.4844511,858.9575054,864.453007,869.7984045,874.9936979,880.0388871,884.9339722,889.6789532,894.2738301,898.7186028,903.1815502,907.6626723,912.161969,916.6794404,921.2150865,925.7689072,930.3409026,934.9310727,939.5394175,944.1526795,948.756107,953.3546172,957.9482101,962.5368857,967.1206441,971.6994852,976.273409,980.8424155,985.4065048,989.9656768,994.5150142,999.1177258,1003.613689,1008.056278,1012.445493,1016.781334,1021.063801,1025.239519,1029.36668,1033.445283,1037.475328,1041.456816,1045.389746,1049.274118,1053.109933,1056.897189,1060.653382,1064.378511,1068.072575,1071.735575,1075.367511,1078.968383,1082.538191,1086.076934,1089.646975,1093.248313,1096.880949,1100.544882,1104.240113,1107.966641,1111.724467,1115.491699,1119.268339,1123.054385,1126.849839,1130.6547,1134.468968,1138.292642,1142.125724,1145.968213,1149.820109,1153.681412,1157.552122,1161.432239,1165.273359,1169.075482,1172.838608,1176.562737,1180.24787,1183.894005,1187.501144,1191.069285,1194.59843,1198.088578,1201.539728,1204.951882,1208.325039,1211.659199,1214.954362,1218.210529,1221.427698,1224.60587,1227.745046,1230.845224
84,control,CLOV,R3,G-00,T90,15410,0,15.4298678,31.19009868,46.57729744,61.59146409,77.95315412,95.66236753,113.3250829,130.9413001,146.4013464,159.7052219,173.3957515,187.4729355,201.9367736,215.589835,228.4321196,241.0366363,253.4033851,265.5323661,277.4235792,289.3527731,301.3199478,313.3251032,324.9734489,336.2649847,347.1997107,357.7776269,368.3263845,378.8459835,389.3364238,399.7634517,410.1270673,420.4272706,430.6640614,440.6873786,450.497222,460.0935917,469.6375445,479.1290803,488.5681991,497.9549009,507.2891858,516.5710536,525.8005045,534.9055051,543.8860555,552.7421555,561.4738053,570.0810048,578.563754,586.922053,594.9728821,602.7162415,610.1521312,617.280551,624.1015011,630.6149814,636.820992,643.1239057,649.5237227,656.0204428,662.6140662,669.3045928,676.0920226,682.9763555,689.8236154,696.633802,703.4069154,710.1429557,716.8419228,723.5038167,730.1286375,736.716385,743.2670594,749.7806606,756.2361382,762.6334921,768.9727224,775.253829,781.476812,787.6416713,793.748407,799.6911972,805.4700421,811.0849416,816.5358956,821.8229043,826.9459676,831.9050854,836.9749189,842.1554679,847.4467325,852.8487126,858.3614084,863.9848197,869.7189466,875.4751649,881.2534744,887.0538752,892.8763673,898.7209507,904.5876253,910.4763913,916.2110532,921.7916108,927.2180643,932.4904136,937.6086588,942.5727998,947.3828366,952.197286,957.0161479,961.8394224,966.6671093,971.4992089,976.3357209,981.1766455,986.0219827,990.8717323,995.7168866,1000.571232,1005.430172,1010.293708,1015.161839,1020.034566,1024.911888,1029.793806,1034.680319,1039.571427,1044.467131,1049.372026,1054.34351,1059.181815,1063.953532,1068.658659,1073.297196,1077.869145,1082.307915,1086.697956,1091.039269,1095.331853,1099.575708,1103.770834,1107.917232,1112.014901,1116.063841,1120.093717,1124.104528,1128.096274,1132.068955,1136.022571,1139.957123,1143.87261,1147.769033,1151.701439,1155.669829,1159.674203,1163.714561,1167.790903,1171.903229,1176.051538,1180.203671,1184.359625,1188.519402,1192.683002,1196.850424,1201.021668,1205.196735,1209.375624,1213.558336,1217.744871,1221.935227,1226.129407,1230.327409,1234.498673,1238.643198,1242.760987,1246.852037,1250.916349,1254.953923,1258.96476,1262.948858,1266.906219,1270.836842,1274.740726,1278.617873,1282.468282,1286.291953,1290.088886,1293.859081,1297.602539,1301.319258,1305.00924,1308.672483
86,control,NONE,R3,G-50,T90,11980,0,5.889734586,14.75449561,23.29371336,31.50738781,40.81843636,51.22685898,61.03052137,70.22942351,78.65965323,86.32121051,94.64387501,103.6276467,113.2725257,122.2451207,130.5454317,139.1984384,148.2041408,157.5625388,167.2736324,177.0168059,186.7920594,196.5993928,205.5888621,213.7604672,221.1142083,227.6500852,234.3581868,241.2385129,248.2910637,255.3429651,262.3942171,269.4448197,276.494773,283.256023,289.7285699,295.9124135,302.3496151,309.0401749,315.9840927,323.1813685,330.6320025,338.3359945,346.2933445,353.8668229,361.0564296,367.8621645,374.2840278,380.3220194,385.9761393,391.2463875,396.3999142,401.4367193,406.356803,411.1601651,415.8468057,420.4167247,424.8699222,429.3305998,433.7987574,438.274395,442.7575127,447.2481104,451.7461881,456.2517458,460.7853139,465.3468922,469.9364808,474.5540797,479.1996888,483.8733083,488.574938,493.304578,498.0622283,502.8478888,507.598957,512.3154329,516.9973164,521.6446075,526.2573062,530.8354126,535.3789267,539.7611031,543.9819421,548.0414434,551.9396073,555.6764335,559.2519223,562.6660734,566.165943,569.751531,573.4228373,577.179862,581.0226052,584.9510667,588.9652466,593.0117399,597.0905466,601.2016667,605.3451002,609.5208472,613.7289075,617.9692812,622.1012727,626.1248819,630.0401088,633.8469535,637.5454159,641.135496,644.6171939,648.0914323,651.5582112,655.0175306,658.4693906,661.913791,665.3507319,668.7802134,672.2022354,675.6167979,679.0180731,682.4459228,685.8870597,689.3414838,692.809195,696.2901935,699.7844791,703.2920519,706.8129119,710.3470592,713.8944936,717.4685024,721.0797212,724.6165199,728.1161087,731.5784874,735.003656,738.3916147,741.7051532,745.012702,748.3142609,751.6098301,754.8994094,758.1829989,761.4605987,764.7322086,767.9978287,771.2443959,774.4719102,777.6803715,780.8697799,784.0401353,787.1914378,790.3236874,793.436884,796.5855299,799.7696249,802.9891692,806.2441626,809.5346053,812.8604971,816.2218381,819.5868344,822.9554858,826.3277925,829.7037544,833.0833715,836.4666438,839.8535713,843.244154,846.6383919,850.036285,853.4378334,856.8430369,860.2518957,863.6270782,866.9685845,870.2764147,873.5505686,876.7910463,879.9978478,883.170973,886.3104221,889.4161949,892.4882916,895.526712,898.5314562,901.5025242,904.439916,907.3436315,910.2136709,913.050034,915.852721,918.6217317,921.3570662
88,control,NONE,R3,G-00,T90,12020,0,7.982624631,15.68582222,23.56518502,31.62071302,41.21815307,52.35750518,62.53944712,71.76397888,80.17301377,87.76655179,95.84532844,104.4093437,113.4585977,121.9706373,129.9454626,138.1077529,146.457508,154.994728,163.7194128,172.0255824,179.9132368,187.3823758,194.6943323,201.8491063,208.8466976,215.6871065,222.4102574,229.0161505,235.5047858,242.0998723,248.8014099,255.6093987,262.5238387,269.5528702,276.6964932,283.9547078,291.2725529,298.6500285,306.0871347,313.5838713,321.1402384,328.7562361,336.4318643,343.782813,350.8090823,357.5106722,363.8875826,369.9398136,375.6673651,381.0702372,386.4053075,391.6725759,396.8720426,402.0037075,407.0675706,412.0636319,416.9918914,421.886183,426.7465069,431.5728629,436.3652511,441.1236714,445.8481239,450.5386086,455.2484596,459.9776769,464.7262605,469.4942103,474.2815265,479.0882089,483.9142576,488.7596727,493.624454,498.5086016,503.3532009,508.158252,512.9237549,517.6497095,522.3361158,526.9829739,531.5902838,536.0532916,540.3719975,544.5464014,548.5765033,552.4623032,556.2038011,559.8009971,563.4978304,567.2943012,571.1904094,575.1861551,579.2815382,583.4765586,587.7712166,592.0818553,596.4084747,600.751075,605.109656,609.4842179,613.8747605,618.2812838,622.5655396,626.7275277,630.7672482,634.6847011,638.4798864,642.152804,645.7034541,649.259716,652.8215899,656.3890757,659.9621734,663.5408831,667.1252046,670.7151381,674.3106836,677.9118409,681.5019957,685.1141556,688.7373182,692.3714833,696.0166511,699.6728215,703.3399945,707.0181701,710.7073483,714.4075291,718.1187125,721.8519011,725.6315855,729.3182784,732.9584754,736.5521766,740.099382,743.6000915,747.0078095,750.3851476,753.7321057,757.048684,760.3348824,763.5907008,766.8161394,770.011198,773.1758768,776.3213812,779.4477113,782.554867,785.6428484,788.7116555,791.7612882,794.7917466,797.8030306,800.8548194,803.9471128,807.079911,810.2532138,813.4670213,816.7213336,820.0161505,823.3252247,826.6485563,829.9861451,833.3379912,836.7040947,840.0844554,843.4790734,846.8879488,850.3110814,853.7484714,857.2001186,860.6660232,864.146185,867.5946116,871.0113029,874.396259,877.7494798,881.0709653,884.3607155,887.6187305,890.8450102,894.0395547,897.2023638,900.3334378,903.4327764,906.5003798,909.5362479,912.5403807,915.5127783,918.4534406,921.3623676,924.2395594,927.0850159
90,control,SHMX,R3,G-50,T90,15070,0,19.58500598,36.52881665,52.70965606,68.12752422,84.03438554,100.43024,116.3933839,131.923817,145.5476667,157.2649328,169.2896197,181.6217274,194.261256,206.0640129,217.0299983,227.8705963,238.5858069,249.1756301,259.640066,270.2057021,280.8725383,291.6405748,301.9825394,311.8984323,321.3882533,330.4520025,339.4673713,348.4343599,357.352968,366.2824376,375.2227686,384.173961,393.1360149,401.8462011,410.3045197,418.5109706,426.7804778,435.1130412,443.508661,451.967337,460.4890694,469.073858,477.7217029,486.1335807,494.3094914,502.2494351,509.9534116,517.4214211,524.6534635,531.6495387,538.4072752,544.9266729,551.2077318,557.2504519,563.0548333,568.6208758,573.9485795,579.5052154,585.2907833,591.3052833,597.5487153,604.0210795,610.7223758,617.6526041,624.450611,631.1163964,637.6499603,644.0513027,650.3204237,656.4573232,662.4620012,668.3344578,674.0746929,679.6827065,685.2393264,690.7445525,696.1983849,701.6008235,706.9518684,712.2515195,717.4997769,722.6341091,727.654516,732.5609976,737.353554,742.0321851,746.596891,751.0476716,755.6020068,760.2598965,765.0213407,769.8863395,774.8548928,779.9270007,785.102663,790.3126186,795.5568674,800.8354093,806.1482444,811.4953727,816.8767942,822.2925089,827.5515517,832.6539228,837.5996221,842.3886495,847.0210052,851.4966891,855.8157011,860.1564515,864.5189402,868.9031671,873.3091324,877.736836,882.1862778,886.657458,891.1503764,895.6650332,900.1708749,904.6943467,909.2266334,913.7677352,918.3176519,922.8763836,927.4439303,932.020292,936.6054687,941.1994604,945.8022671,950.4227038,955.1071297,959.6635771,964.1560352,968.584504,972.9489835,977.2494738,981.4219854,985.5488092,989.6299449,993.6653928,997.6551526,1001.599225,1005.497609,1009.350305,1013.157313,1016.92953,1020.666958,1024.369595,1028.037441,1031.670497,1035.268763,1038.832238,1042.360923,1045.91967,1049.508477,1053.127347,1056.776278,1060.45527,1064.164324,1067.903439,1071.65786,1075.427586,1079.212618,1083.012955,1086.828598,1090.659546,1094.5058,1098.367359,1102.244224,1106.136394,1110.043869,1113.96665,1117.904737,1121.80092,1125.6552,1129.467576,1133.238049,1136.966619,1140.653286,1144.298049,1147.90091,1151.461866,1154.98092,1158.45807,1161.893317,1165.286661,1168.638101,1171.947638,1175.215272,1178.441002,1181.624829,1184.766753,1187.866774
92,control,SHMX,R3,G-00,T90,16150,0,18.76790717,35.60851658,52.68997963,70.01229633,87.16922256,104.1607583,120.6976228,136.7798161,151.2923015,164.2350788,177.367895,190.69075,204.2036438,217.1812496,229.6235675,242.1051159,254.6258949,267.1859043,279.7851444,291.7461458,303.0689086,313.7534328,324.3175651,334.7613056,345.0846543,355.2876111,365.2472101,374.9634513,384.4363347,393.896626,403.3443251,412.7794322,422.2019471,431.4750451,440.5987262,449.5729904,458.5249038,467.4544664,476.3616781,485.246539,494.1090491,502.9492083,511.7670167,520.3976195,528.8410167,537.0972082,545.1661942,553.0479745,560.7425492,568.2499183,575.5637372,582.684006,589.6107246,596.343893,602.8835112,609.2295793,615.3820972,621.5782651,627.8180831,634.1015511,640.4286691,646.7994372,653.2138554,659.6719236,666.1486244,672.6439578,679.1579238,685.6905224,692.2417537,698.8116175,705.4001139,712.007243,718.6330047,725.2773989,731.7665338,738.1004094,744.2790255,750.3023824,756.1704798,761.883318,767.4408967,772.9009531,778.2634872,783.528499,788.6959884,793.7659555,798.7384003,803.6133227,808.5920252,813.6745077,818.8607703,824.1508129,829.5446355,835.0422382,840.6436209,846.273882,851.9330214,857.6210392,863.3379353,869.0837098,874.8583626,880.6618937,886.2901138,891.7430228,897.0206207,902.1229075,907.0498832,911.8015478,916.3779014,920.9681922,925.5724204,930.190586,934.8226889,939.4687291,944.1287067,948.8026216,953.4904739,958.1922635,962.8793255,967.5958427,972.3270875,977.07306,981.8337601,986.6091878,991.3993431,996.204226,1001.023837,1005.858175,1010.707241,1015.585762,1020.459099,1025.342804,1030.231692,1035.125765,1040.025021,1044.929461,1049.844269,1054.67585,1059.424205,1064.089333,1068.671234,1073.169909,1077.585357,1081.917578,1086.166573,1090.415073,1094.663077,1098.910587,1103.157601,1107.404121,1111.650145,1115.895675,1120.140709,1124.443836,1128.805057,1133.22437,1137.701776,1142.237275,1146.830867,1151.482552,1156.12308,1160.752452,1165.370668,1169.977727,1174.57363,1179.158376,1183.731966,1188.294399,1192.845676,1197.385796,1201.91476,1206.432567,1210.939218,1215.41438,1219.858053,1224.270238,1228.650933,1233.000139,1237.317857,1241.604085,1245.858825,1250.082075,1254.273837,1258.43411,1262.562894,1266.660189,1270.725995,1274.760312,1278.76314,1282.734479,1286.674329,1290.582691,1294.459563
94,control,WHCL,R3,G-50,T90,15470,0,20.10412048,39.09487707,57.48201559,75.26553605,93.05352293,110.8459762,128.7728472,146.8341358,163.4050547,178.485604,194.1638754,210.439869,227.3135848,243.6195083,259.3576397,275.1966111,291.1364226,307.1770741,323.3185658,338.7178378,353.3748901,367.2897228,380.8555319,394.0723174,406.9400793,419.4588176,431.5316202,443.1584872,454.3394185,465.4163407,476.3892538,487.2581578,498.0230527,508.5785077,518.9245228,529.061098,539.0782455,548.9759652,558.7542573,568.4131216,577.9525583,587.3725672,596.6731484,605.5864504,614.112473,622.2512163,630.0026803,637.366865,644.3437704,650.9333966,657.4472461,663.8853189,670.2476152,676.5341349,682.7448779,688.8798443,694.9390341,701.0436161,707.1935902,713.3889565,719.629715,725.9158656,732.2474084,738.6243434,745.0074895,751.3968467,757.7924151,764.1941945,770.6021851,777.0163869,783.4367997,789.8634237,796.2962588,802.735305,809.0303603,815.1814246,821.188498,827.0515805,832.770672,838.3457726,843.7768822,849.1195102,854.3736565,859.5393212,864.6165043,869.6052057,874.5054255,879.3171637,884.1886569,889.1199051,894.1109084,899.1616667,904.27218,909.4424483,914.6724717,919.8906262,925.0969118,930.2913284,935.4738762,940.644555,945.8033649,950.950306,955.9736352,960.8733525,965.6494581,970.3019518,974.8308337,979.2361037,983.5177619,987.7830125,992.0318554,996.2642906,1000.480318,1004.679938,1008.86315,1013.029955,1017.180352,1021.314341,1025.421355,1029.582319,1033.770259,1037.985173,1042.227063,1046.495928,1050.791768,1055.114583,1059.464373,1063.841138,1068.244879,1072.70257,1077.167187,1081.617951,1086.061789,1090.498702,1094.928688,1099.351747,1103.760955,1108.10908,1112.396122,1116.622081,1120.786957,1124.890751,1128.933462,1132.91509,1136.835635,1140.739215,1144.625828,1148.495475,1152.348156,1156.183871,1160.00262,1163.804403,1167.589219,1171.3955,1175.223244,1179.072453,1182.943125,1186.835261,1190.748861,1194.683925,1198.598315,1202.492033,1206.365077,1210.217449,1214.049147,1217.860172,1221.650524,1225.420203,1229.169209,1232.897542,1236.605201,1240.292188,1243.958501,1247.605518,1251.233239,1254.841664,1258.430792,1262.000623,1265.551159,1269.082398,1272.59434,1276.086987,1279.560337,1283.01439,1286.449148,1289.864608,1293.260773,1296.637641,1299.995213,1303.333488,1306.652468,1309.95215,1313.232537
96,control,WHCL,R3,G-00,T90,16190,0,19.27232002,38.08324892,56.55866038,74.6985544,92.6624857,110.4504543,128.1453912,145.7472966,161.529476,175.4919295,190.3117227,205.9888556,222.5233282,238.2051926,253.0344489,267.9362872,282.9107076,297.9577102,313.0772948,327.6774214,341.75809,355.3193005,368.4491988,381.1477847,393.4150583,405.2510195,416.7730645,427.9811931,438.8754054,449.7270967,460.5362669,471.302916,482.0270441,492.4600246,502.6018577,512.4525433,522.1568175,531.7146806,541.1261323,550.3911728,559.5098021,568.48202,577.3078267,585.9822467,594.5052799,602.8769264,611.0971861,619.1660591,627.0835453,634.8496447,642.3927052,649.7127266,656.8097089,663.6836523,670.3345566,676.7624219,682.9672482,689.2101264,695.4910565,701.8100385,708.1670724,714.5621583,720.9952961,727.4664858,733.9296917,740.3849139,746.8321524,753.2714071,759.7026781,766.1259653,772.5412687,778.9485884,785.3479244,791.7392766,797.9860765,804.0883243,810.0460197,815.8591629,821.5277539,827.0517925,832.431279,837.7337155,842.9591021,848.1074388,853.1787255,858.1729623,863.0901492,867.9302861,872.8212214,877.7629551,882.755487,887.7988173,892.8929459,898.0378728,903.2335981,908.4154114,913.5833127,918.7373021,923.8773795,929.0035449,934.1157984,939.2141399,944.2065904,949.09315,953.8738185,958.5485961,963.1174826,967.5804782,971.9375828,976.2850058,980.6227472,984.9508071,989.2691853,993.5778819,997.876897,1002.16623,1006.445882,1010.715853,1014.972211,1019.255793,1023.552987,1027.863794,1032.188212,1036.526242,1040.877884,1045.243139,1049.622005,1054.014483,1058.420573,1062.853887,1067.287067,1071.720516,1076.154099,1080.587816,1085.021668,1089.455654,1093.889909,1098.254718,1102.550082,1106.776,1110.932474,1115.019501,1119.037084,1122.98522,1126.863912,1130.729646,1134.582423,1138.422244,1142.249107,1146.063014,1149.863963,1153.651956,1157.426991,1161.235815,1165.078426,1168.954826,1172.865013,1176.808989,1180.786752,1184.798304,1188.77995,1192.731693,1196.653531,1200.545464,1204.407493,1208.239618,1212.041837,1215.814153,1219.556564,1223.26907,1226.951672,1230.604369,1234.227162,1237.817675,1241.375909,1244.901864,1248.39554,1251.856936,1255.286054,1258.682892,1262.04745,1265.37973,1268.67973,1271.947451,1275.182893,1278.386055,1281.556938,1284.695542,1287.801867,1290.875913,1293.917679,1296.927166,1299.904374
98,control,WHEA,R3,G-50,T90,14600,0,27.99646047,54.33981396,79.81673337,104.4272187,128.851528,153.0896613,177.0608332,200.7650436,221.9209095,240.5284306,259.7886202,279.7014781,300.2670043,320.1526922,339.3585418,358.5544239,377.7403386,396.9162859,416.0822657,434.128233,451.0541876,466.8601297,482.3583065,497.5487181,512.4313644,527.0062455,541.0837249,554.6638026,567.7464786,580.6660664,593.422566,606.0159774,618.4463005,630.6678346,642.6805794,654.4845352,666.0890258,677.4940513,688.6996116,699.7057067,710.5123368,721.1195017,731.5272014,741.4872902,750.9997681,760.0646351,768.6818911,776.8515362,784.5735704,791.8479937,799.0759118,806.2573249,813.3922328,820.4806357,827.5225334,834.5179261,841.4668136,848.412914,855.3562272,862.2967533,869.2344922,876.169444,883.1016085,890.0309859,896.9658586,903.9062267,910.85209,917.8034486,924.7603025,931.7226517,938.6904962,945.663836,952.6426711,959.6270015,966.4333819,973.0618125,979.5122931,985.7848237,991.8794044,997.7960352,1003.534716,1009.200745,1014.794122,1020.314846,1025.762919,1031.138339,1036.441108,1041.671224,1046.885579,1052.084173,1057.267006,1062.434078,1067.585389,1072.720939,1077.840727,1082.989851,1088.16831,1093.376104,1098.613233,1103.879698,1109.175498,1114.500632,1119.716089,1124.821867,1129.817966,1134.704387,1139.481129,1144.148193,1148.705578,1153.251308,1157.785384,1162.307805,1166.818572,1171.317683,1175.80514,1180.280942,1184.74509,1189.197582,1193.642941,1198.102567,1202.569328,1207.043223,1211.524252,1216.012415,1220.507712,1225.010143,1229.519708,1234.036407,1238.56024,1243.098341,1247.617224,1252.174544,1256.751082,1261.346839,1265.961815,1270.596009,1275.26864,1279.852865,1284.348682,1288.756091,1293.075094,1297.305689,1301.447878,1305.501659,1309.467033,1313.421147,1317.364003,1321.295598,1325.215935,1329.125012,1333.022829,1336.909387,1340.784686,1344.618311,1348.410262,1352.16054,1355.869144,1359.536074,1363.161331,1366.744913,1370.358587,1374.002352,1377.676208,1381.380156,1385.114194,1388.878323,1392.672544,1396.496856,1400.351258,1404.235752,1408.150337,1412.095013,1416.069781,1420.008637,1423.911583,1427.778617,1431.609741,1435.404954,1439.164257,1442.887648,1446.575129,1450.226698,1453.842357,1457.422105,1460.965943,1464.473869,1467.945885,1471.381989,1474.782183,1478.146466,1481.474838,1484.7673,1488.02385
100,control,WHEA,R3,G-00,T90,15200,0,27.0610906,53.34235725,78.75356395,103.2947107,127.6799315,151.9092264,175.6471709,198.893765,219.6090749,237.7931006,256.5988904,276.0264442,296.0757621,315.1953622,333.3852445,351.5710547,369.7527929,387.9304589,406.104053,423.5216924,440.1833772,456.0891075,471.5296298,486.5049441,501.0150504,515.0599488,528.7275751,542.0179294,554.9310115,567.6585039,580.2004064,592.5567192,604.7274421,616.7227908,628.5427653,640.1873656,651.7205751,663.1423937,674.4528215,685.6518584,696.7395044,707.7157596,718.580624,728.9905832,738.9456373,748.4457862,757.49103,766.0813687,774.2168023,781.8973307,789.4989505,797.0216618,804.4654644,811.8303585,819.116344,826.3234209,833.4515893,840.6681094,847.9729813,855.3662051,862.8477807,870.4177081,878.0759873,885.8226184,893.5729277,901.3269155,909.0845815,916.845926,924.6109487,932.3796498,940.1520293,947.9280871,955.7078232,963.4912377,971.0617511,978.4193635,985.5640748,992.4958851,999.2147942,1005.720802,1012.013909,1018.210798,1024.311467,1030.315917,1036.224148,1042.03616,1047.751954,1053.371528,1059.040676,1064.759399,1070.527696,1076.345567,1082.213012,1088.130031,1094.096625,1100.05973,1106.019346,1111.975474,1117.928113,1123.877264,1129.822926,1135.765099,1141.552947,1147.186468,1152.665664,1157.990533,1163.161077,1168.177295,1173.039186,1177.865525,1182.65631,1187.411543,1192.131222,1196.815349,1201.463922,1206.076942,1210.654409,1215.196323,1219.703935,1224.280151,1228.890668,1233.535487,1238.214607,1242.928029,1247.675752,1252.457777,1257.274104,1262.124732,1267.009662,1271.963195,1276.878561,1281.870261,1286.900129,1291.968164,1297.074366,1302.218735,1307.43944,1312.587311,1317.662351,1322.664558,1327.593932,1332.450475,1337.234185,1341.945062,1346.583108,1351.20462,1355.8096,1360.398048,1364.969962,1369.525344,1374.064194,1378.58651,1383.092294,1387.628383,1392.194777,1396.791476,1401.418479,1406.075788,1410.763401,1415.481319,1420.159856,1424.799011,1429.398785,1433.959178,1438.480189,1442.961819,1447.404067,1451.806934,1456.17042,1460.494524,1464.779247,1469.024588,1473.230548,1477.409966,1481.562842,1485.689177,1489.788969,1493.86222,1497.908929,1501.929096,1505.922722,1509.889805,1513.830347,1517.744347,1521.631805,1525.492721,1529.327095,1533.134928,1536.916218,1540.670967,1544.399174,1548.100839,1551.775962
102,drought,CLOV,R3,G-50,T90,16540,0,20.86725172,37.78233349,54.83302287,72.01931984,89.34148962,106.7995322,124.4185173,142.198445,159.1262277,175.2018654,192.0081185,209.544987,227.812471,245.4455149,262.4441186,279.5807332,296.8553585,314.2679946,331.8186415,348.8107619,365.2443558,381.1194232,396.496666,411.3760844,425.7576781,439.6414474,453.133293,466.2332152,478.9412137,491.4055245,503.6261475,515.6030826,527.3363299,537.580537,546.3357038,553.6018305,561.2709687,569.3431187,577.8182804,586.6964538,595.9776389,605.6618356,615.7490441,625.6525397,635.3723226,644.9083926,654.2607499,663.4293944,672.414326,681.2155449,689.7247657,697.9419885,705.8672133,713.50044,720.8416687,727.8908994,734.648132,741.5355887,748.5532694,755.7011743,762.9793032,770.3876562,777.9262332,785.5950344,793.2763505,800.9701815,808.6765276,816.3953886,824.1267646,831.8706555,839.6270614,847.3959823,855.1774181,862.9713689,870.5803223,878.0042783,885.243237,892.2971982,899.1661621,905.8501286,912.3490977,918.7660864,925.1010948,931.3541229,937.5251705,943.6142378,949.6213248,955.5464314,961.5220376,967.5481436,973.6247491,979.7518544,985.9294593,992.1575639,998.4361682,1004.683148,1010.898505,1017.082237,1023.234345,1029.354829,1035.443689,1041.500925,1047.432745,1053.239149,1058.920138,1064.47571,1069.905867,1075.210608,1080.389933,1085.522287,1090.607669,1095.646078,1100.637516,1105.581983,1110.479477,1115.33,1120.133551,1124.89013,1129.617725,1134.403288,1139.217835,1144.061366,1148.933881,1153.835381,1158.765864,1163.725331,1168.713783,1173.731218,1178.777638,1183.882026,1189.045802,1194.090801,1199.07641,1204.002631,1208.869462,1213.676905,1218.365569,1223.026149,1227.658644,1232.263055,1236.839381,1241.387623,1245.90778,1250.399853,1254.863841,1259.307184,1263.729882,1268.131935,1272.513342,1276.874104,1281.21422,1285.533692,1289.832518,1294.144674,1298.470158,1302.808972,1307.161114,1311.526586,1315.905387,1320.297517,1324.655892,1328.980511,1333.271375,1337.528483,1341.751836,1345.941433,1350.097275,1354.219361,1358.307692,1362.362267,1366.383087,1370.370152,1374.323461,1378.251014,1382.15281,1386.028851,1389.879135,1393.703662,1397.502434,1401.275449,1405.022708,1408.744211,1412.439957,1416.109948,1419.754182,1423.372659,1426.965381,1430.532346,1434.073555,1437.589008,1441.078704,1444.542645,1447.980828
